idhh	idperson	idmother	idfather	idpartner	dag	dgn	dec	dwt	dms	ddilv	ddi	drgn1	drgn2	dct	les	loc	liwmy_s	liwwh	liwmy	lunmy	lowas	lfs	lunmy_s	lnu	liwmy_a	lhw	yempj	yem	ypt	ysebs	yse	yds	yemtj	yivwg	ypp	yprrt	ypt00	yptmp	yseag	yem00	ydses_o	ymwdt	yiy	yot	ypr	yemmy	ysv	yivag00_s	yivag01_s	yseev	pyr	psuwd	psu	pdi	poaab	poacmdi	poacmoa	poacmsu	poafr	poaot	psu00	psuor	psuot	poacm_s	poa00	pdi00	pdiuc_s	pdiuc	pdinw	poa	bcrchdi	bcrdi	bchpl	bcrchdimy	bcrdimy	bchba	bchdied	bched	bchlg	bchlp	bchlp00	bchuc	bfa	bfaam	bfaot	bhl	bot	bsaot	bsapm	bsapmot	bsatm	bsatmpb	byr	bcc	bdinc	bchcc	bed00	bhoot	bunmy	bun	bunmy_s	bun_s	bma	bch00_s	bchlg_s	bchba_s	bched_s	bchdied_s	bchlp00_s	bchbamtna_s	bcrdi_s	bdinc_s	bchot	bed	bhoen_s	bhoef_s	bho	bho_s	bsapm_s	bsatmen_s	bsatmefna_s	bsatmefmu_s	bsatm_s	boa	tad	tis	tpr	tscee	tscer	tscse	tintami_s	tintaie_s	tscee_s	tscer_s	tscmapi_s	tscmadi_s	tscma_s	tsctbse_s	tscsepi_s	tscsedi_s	tscseac_s	tscsesi_s	tscseui_s	tscse_s	tscunpi_s	tscundi_s	tscun_s	tscfrpi_s	tscfrsi_s	tscfr_s	tfrhl_s	tkt_s	tintace_s	tintb_s	tintacd_s	tintbit_s	tintsit_s	tinit_s	tintbjt_s	tintsjt_s	tintcjt_s	tinjt_s	tintrch_s	tin_s	thl_s	tag_s	kfb	kivho	kfbcc	i_bsatm_rand	i_yse0	i_yseag0	i_ysebs0	i_tsctbeepj	i_tsceepipj	i_tsceedipj	i_tsceesipj	i_tsceepj	i_tsctberpj	i_tscerpipj	i_tscerdipj	i_tsceracpj	i_tsceruipj	i_tscereipj	i_tscerpj	i_tsctbeetj	i_tsceepitj	i_tsceeditj	i_tsceesitj	i_tsceetj	i_tsctbertj	i_tscerpitj	i_tscerditj	i_tsceractj	i_tsceruitj	i_tscereitj	i_tscertj	i_tsctbma	i_farmer	i_KRUS	i_thl_00	i_thl_01	i_thl_02	i_tintchl_00	i_tintchl_01	i_tintchl_02	i_tintc_00	i_tintc_01	i_tintbit_01	i_tintsit_01	i_tinit_01	i_tinln_02	i_tintcch	i_tin_parents	i_tintcch_schl	i_tin	i_bch00_ipc	i_bch00_ilt	i_bho_ipc	i_bho_ilt	i_bho_ifc	i_bho_rti	i_bho_hlt	i_bho_hh	i_bsapm_mx	amrar	aoc	ald	aldagariv	aldnaar	aldar	xcc	xcd	xcmie	xhc	xhc00	xhchm	xhcmo	xhcmomc	xhcmomi	xhcrt	xhcsc	xhcscel	xhcscht	xhcscrf	xhcscwt	xishl	xivhcrt	xpp	xmp	xhcot	ils_earns	ils_origy	ils_bensim	ils_benmt	ils_bennt	ils_pen	ils_origrepy	ils_ben	ils_taxsim	ils_taxin	ils_taxwl	ils_tax	ils_sicot	ils_sicee	ils_sicse	ils_sicct	ils_sicer	ils_sicdy	ils_dispy	ils_base_tin	ils_base_thl	ils_base_tkt	ils_b1_bfa	ils_b1_bed	ils_b1_boa	ils_b1_bsu	ils_b1_bdi	ils_b1_bun	ils_b1_bhl	ils_b1_bho	ils_b1_bsa	ils_b1_bwk	ils_b2_bfaed	ils_b2_penhl	ils_b2_bsaho	ils_b2_bunwk	ils_udb_yem	ils_udb_yse	ils_udb_ypp	ils_udb_ypr	ils_udb_yiy	ils_udb_ypt	ils_udb_yot	ils_udb_xmp	ils_udb_kfbcc	ils_udb_boa	ils_udb_bsu	ils_udb_bdi	ils_udb_bun	ils_udb_bhl	ils_udb_bed	ils_udb_bsa	ils_udb_bfa	ils_udb_bho	ils_udb_tpr	ils_udb_tis	ils_udb_yds	il_ywk	il_tinktiy	il_thl	il_tin_child_thres	il_tinty	il_tintb	il_tintb_ws	il_tin_lin	il_bfamt	il_bnb	il_bhomt	il_ben0	il_dpisilc	il_poacm	il_bhomx	il_bsamt	il_bsatm	tu_fambu_pl_HeadID	tu_fambu_pl_IsDependentChild	tu_fambu_pl_IsPartner
482	48203	48202	48201	0	6	1	2	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48201	1	0
483	48301	0	0	0	72	1	0	10	5	0	0	0	0	0	4	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1600.28	0	0	0	0	1600.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1600.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1600.28	0	1600.28	288.05	117.69	0	0	0	117.69	0	117.69	144.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144.03	144.03	0	124.02	124.02	0	46.34	46.34	1600.28	288.05	117.69	0	0	117.69	0	235.39	1338.56	539	1600.28	1477.79	0.2	0	35	0.57	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1600.28	1600.28	1600.28	261.72	261.72	0	261.72	0	0	0	0	0	0	1338.56	1600.28	1600.28	0	0	0	1600.28	0	0	0	0	0	0	0	0	1600.28	0	0	0	0	0	0	0	0	0	0	0	1600.28	0	0	0	0	0	0	0	0	0	261.72	1338.56	0	0	1600.28	1600.28	1600.28	1600.28	1600.28	0	1338.56	1600.28	1600.28	0	1338.56	1600.28	0	1338.56	1338.56	48301	0	0
484	48401	0	0	48402	56	1	0	10	2	0	0	0	0	0	2	7	0	0	0	0	0	15	0	0	0	45	0	0	0	1508.24	1508.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1508.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504	98.38	40.32	9.73	12.35	0	160.78	0	0	0	0	0	0	0	0	0	1347.47	0	1347.47	0	0	673.73	121.27	46.34	0	0	0	270.4	0	0	0	0	0	1508.24	0	1508.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270.4	0	270.4	232.85	0	232.85	0	0	0	0	0	23.17	0	0	0	0	538.53	539	581.05	1055.56	0.12	0	55	0.36	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1508.24	1508.24	0	0	0	0	1508.24	0	270.4	270.4	0	270.4	0	0	160.78	0	0	160.78	1077.06	1508.24	1508.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1508.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	431.18	1077.06	1508.24	0	0	1347.47	1508.24	1347.47	0	1347.47	1077.06	0	1347.47	0	1077.06	0	0	1077.06	1077.06	48401	0	0
484	48402	0	0	48401	46	0	0	10	2	0	0	0	0	0	4	3	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	673.73	121.27	46.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48401	0	1
484	48403	48402	48401	0	27	0	0	10	1	0	0	0	0	0	5	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48403	0	0
484	48404	48402	48401	0	23	0	0	10	1	0	0	0	0	0	3	-1	0	0	0	0	0	15	0	0	0	40	1131.92	1131.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155.19	205.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	976.73	0	976.73	175.81	53.78	0	0	0	53.78	0	53.78	87.91	0	0	0	0	0	0	0	0	1131.92	110.48	16.98	27.73	155.19	1131.92	110.48	73.57	21.85	0	0	205.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.91	87.91	0	75.7	75.7	0	46.34	46.34	976.73	175.81	53.78	0	0	53.78	0	107.56	835.05	539	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1131.92	1131.92	0	0	0	0	1131.92	0	141.69	141.69	0	141.69	0	155.19	0	0	205.9	155.19	835.05	1131.92	1131.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1131.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296.87	835.05	1131.92	0	976.73	976.73	1131.92	976.73	976.73	0	835.05	0	976.73	0	835.05	0	0	835.05	835.05	48404	0	0
485	48501	0	0	48502	45	1	0	10	2	0	0	0	0	0	3	5	0	0	0	0	0	15	0	0	0	37	1971.13	1971.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270.24	408.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1700.89	0	1700.89	0	54.5	1887.86	339.82	46.34	49.1	0	103.6	153.08	0	0	0	0	0	0	0	0	1971.13	192.38	29.57	48.29	270.24	1971.13	192.38	128.12	38.04	48.29	1.97	408.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153.08	153.08	0	131.82	131.82	0	0	46.34	1700.89	306.16	128.01	0	0	0	0	103.6	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1971.13	1971.13	0	0	0	0	1971.13	0	256.68	256.68	0	256.68	0	270.24	0	0	408.81	270.24	1444.21	1971.13	1971.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1971.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	526.93	1444.21	1971.13	0	1700.89	1700.89	1971.13	1700.89	1700.89	0	1444.21	0	1700.89	0	1444.21	0	0	1444.21	1444.21	48502	0	1
485	48502	0	0	48501	45	0	0	10	2	0	0	0	0	0	3	3	0	0	0	0	0	15	0	0	0	34	2404.49	2404.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329.66	498.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2074.83	0	2074.83	0	54.5	1887.86	339.82	46.34	59.9	0	114.4	186.73	0	0	0	0	0	0	0	0	2404.49	234.68	36.07	58.91	329.66	2404.49	234.68	156.29	46.41	58.91	2.4	498.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.73	186.73	0	160.8	160.8	0	0	46.34	2074.83	373.47	166.34	0	185.34	109	892.52	114.4	831.43	539	973.55	1055.56	0.15	0	55	0.36	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2404.49	2404.49	0	0	0	0	2404.49	0	301.13	301.13	0	301.13	0	329.66	0	0	498.69	329.66	1773.7	2404.49	2404.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2404.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	630.79	1773.7	2404.49	0	2074.83	2074.83	2404.49	2074.83	2074.83	0	1773.7	0	2074.83	0	1773.7	0	0	1773.7	1773.7	48502	0	0
485	48503	48502	48501	0	17	0	4	10	1	0	0	0	0	0	6	5	0	0	0	0	0	15	0	0	0	-1	137.32	137.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.83	24.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118.49	0	118.49	21.33	0	0	0	0	0	0	0	10.66	0	0	0	0	0	0	0	0	137.32	13.4	2.06	3.36	18.83	137.32	13.4	8.93	2.65	0	0	24.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.66	10.66	0	9.18	9.18	0	21.33	21.33	118.49	21.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137.32	137.32	0	0	0	0	137.32	0	10.66	10.66	0	10.66	0	18.83	0	0	24.98	18.83	107.83	137.32	137.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.49	107.83	137.32	0	118.49	118.49	137.32	118.49	118.49	0	107.83	0	118.49	0	107.83	0	0	107.83	107.83	48502	1	0
485	48504	48502	48501	0	11	1	2	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48502	1	0
486	48601	0	0	48602	58	1	0	10	2	0	0	0	0	0	3	8	0	0	0	0	0	15	0	0	0	37	3196.77	3196.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438.28	663.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2758.49	0	2758.49	0	161.62	2028.83	365.19	46.34	219.75	0	236.41	248.26	0	0	0	0	0	0	0	0	3196.77	312	47.95	78.32	438.28	3196.77	312	207.79	61.7	78.32	3.2	663.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248.26	248.26	0	213.78	213.78	0	0	46.34	2758.49	496.53	236.41	0	0	323.24	0	381.37	1684.62	539	2028.83	1055.56	0.15	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3196.77	3196.77	0	0	0	0	3196.77	0	484.67	484.67	0	484.67	0	438.28	0	0	663.01	438.28	2273.82	3196.77	3196.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3196.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	922.95	2273.82	3196.77	0	2758.49	2758.49	3196.77	2758.49	2758.49	0	2273.82	0	2758.49	0	2273.82	0	0	2273.82	2273.82	48601	0	0
486	48602	0	0	48601	52	0	0	10	2	0	0	0	0	0	3	9	0	0	0	0	0	15	0	0	0	26	1505.59	1505.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206.42	273.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1299.17	0	1299.17	0	161.62	2028.83	365.19	46.34	103.49	0	86.83	116.93	0	0	0	0	0	0	0	0	1505.59	146.95	22.58	36.89	206.42	1505.59	146.95	97.86	29.06	0	0	273.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116.93	116.93	0	100.69	100.69	0	0	46.34	1299.17	233.85	86.83	0	0	0	0	265.11	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1505.59	1505.59	0	0	0	0	1505.59	0	203.76	203.76	0	203.76	0	206.42	0	0	273.87	206.42	1095.42	1505.59	1505.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1505.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410.17	1095.42	1505.59	0	1299.17	1299.17	1505.59	1299.17	1299.17	0	1095.42	0	1299.17	0	1095.42	0	0	1095.42	1095.42	48601	0	1
487	48701	0	0	0	70	1	0	10	1	0	0	0	0	0	3	7	0	0	0	0	0	15	0	0	0	29	3168	3168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1944.11	0	0	0	0	1944.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1944.11	0	0	0	0	0	0	0	0	434.33	576.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4677.78	0	4677.78	842	433.14	0	0	0	433.14	0	433.14	421	0	0	0	0	0	0	0	0	3168	309.2	47.52	77.62	434.33	3168	309.2	205.92	61.14	0	0	576.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421	421	0	362.53	362.53	0	46.34	46.34	4677.78	842	433.14	0	0	433.14	0	866.27	3823.64	539	4677.78	1477.79	0.2	0	35	0.57	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3168	3168	0	0	0	1944.11	5112.11	1944.11	854.14	854.14	0	854.14	0	434.33	0	0	576.26	434.33	3823.64	5112.11	5112.11	0	0	0	1944.11	0	0	0	0	0	0	0	0	1944.11	0	0	3168	0	0	0	0	0	0	0	0	1944.11	0	0	0	0	0	0	0	0	0	1288.47	3823.64	3168	0	4677.78	4677.78	5112.11	4677.78	4677.78	0	3823.64	1944.11	4677.78	0	3823.64	1944.11	0	3823.64	3823.64	48701	0	0
488	48801	0	0	0	81	0	0	10	5	0	0	0	0	0	4	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206.76	2072.81	0	0	0	0	2072.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2072.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2072.81	0	2072.81	373.11	166.13	0	0	0	166.13	0	166.13	186.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.55	186.55	0	160.64	160.64	0	46.34	46.34	2072.81	373.11	166.13	0	0	166.13	0	332.26	1720.13	539	2072.81	1477.79	0.2	0	35	0.57	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206.76	0	206.76	2072.81	2072.81	2279.57	352.68	352.68	0	352.68	0	0	0	0	0	0	1926.89	2072.81	2072.81	0	0	0	2279.57	0	0	0	0	0	0	0	0	2279.57	0	0	0	0	0	0	0	0	0	0	0	2279.57	0	0	0	0	0	0	0	0	0	352.68	1926.89	0	0	2072.81	2072.81	2072.81	2072.81	2072.81	0	1720.13	2279.57	2072.81	206.76	1926.89	2072.81	0	1926.89	1926.89	48801	0	0
489	48901	0	0	0	80	0	0	10	5	0	0	0	0	0	4	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206.76	1669.43	0	0	0	0	1669.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1669.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1669.43	0	1669.43	300.5	124.78	0	0	0	124.78	0	124.78	150.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150.25	150.25	0	129.38	129.38	0	46.34	46.34	1669.43	300.5	124.78	0	0	124.78	0	249.56	1394.4	539	1669.43	1477.79	0.2	0	35	0.57	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206.76	0	206.76	1669.43	1669.43	1876.19	275.03	275.03	0	275.03	0	0	0	0	0	0	1601.16	1669.43	1669.43	0	0	0	1876.19	0	0	0	0	0	0	0	0	1876.19	0	0	0	0	0	0	0	0	0	0	0	1876.19	0	0	0	0	0	0	0	0	0	275.03	1601.16	0	0	1669.43	1669.43	1669.43	1669.43	1669.43	0	1394.4	1876.19	1669.43	206.76	1601.16	1669.43	0	1601.16	1601.16	48901	0	0
