idhh	idperson	idmother	idfather	idpartner	dag	dgn	dec	dwt	dms	ddilv	ddi	drgn1	drgn2	dct	les	loc	liwmy_s	liwwh	liwmy	lunmy	lowas	lte	lfs	lunmy_s	lnu	liwmy_a	lhw	yempj	yem	ypt	ysebs	yse	yds	yemtj	yivwg	ypp	yprrt	ypt00	yptmp	yseag	yem00	ydses_o	ymwdt	yiy	yot	ypr	yemmy	ysv	yivag00_s	yivag01_s	ysemy	yseev	pyr	psuwd	psu	pdi	poaab	poacmdi	poacmoa	poacmsu	poafr	poaot	psu00	psuor	psuot	poa04	pdi00	pdinw	poa00	poa04_s	poacm_s	pdiuc_s	pdiuc	poa	bcrchdi	bcrdi	bchpl	bcrchdimy	bcrdimy	bchba	bchdied	bched	bchlg	bchlp	bchlp00	bchuc	bfa	bfaam	bfaot	bhl	bot	bsaot	bsapm	bsapmot	bsatm	bsatmpb	byr	bcc	bdinc	bchcc	bed00	bhoot	bunmy	bun	bunmy_s	bun_s	boa13_s	bma	bch00_s	bchlg_s	bchba_s	bched_s	bchdied_s	bchlp00_s	bchbamtna_s	bcrdi_s	bdinc_s	bchba01_s	bchot	bed	bhoen_s	bhoef_s	bho	bho_s	bsapm_s	bsatmen_s	bsatmefna_s	bsatmefmu_s	bsatm_s	bchcc_s	bed00_s	boa	tad	tis	tpr	tscee	tscer	tscse	tintami_s	tintaie_s	tscee_s	tscer_s	tscmapi_s	tscmadi_s	tscma_s	tsctbse_s	tscsepi_s	tscsedi_s	tscseac_s	tscsesi_s	tscseui_s	tscse_s	tscunpi_s	tscundi_s	tscun_s	tscfrpi_s	tscfrsi_s	tscfr_s	tfrhl_s	tkt_s	tintace_s	tintb_s	tintacd_s	tintbit_s	tintsit_s	tinit_s	tintbjt_s	tintsjt_s	tintcjt_s	tinjt_s	tintrch_s	tin_s	thl_s	tinxt_s	tag_s	kfb	kivho	kfbcc	i_bsatm_rand	i_yse0	i_yseag0	i_ysebs0	i_tsctbeepj	i_tsceepipj	i_tsceedipj	i_tsceesipj	i_tsceepj	i_tsctberpj	i_tscerpipj	i_tscerdipj	i_tsceracpj	i_tsceruipj	i_tscereipj	i_tscerpj	i_tsctbeetj	i_tsceepitj	i_tsceeditj	i_tsceesitj	i_tsceetj	i_tsctbertj	i_tscerpitj	i_tscerditj	i_tsceractj	i_tsceruitj	i_tscereitj	i_tscertj	i_tsctbma	i_farmer	i_KRUS	i_thl_00	i_thl_01	i_thl_02	i_tintchl_00	i_tintchl_01	i_tintchl_02	i_tintc_00	i_tintc_01	i_tintbit_01	i_tintsit_01	i_tinit_01	i_tinln_02	i_tintcch	i_tin_parents	i_tintcch_schl	i_tin	i_bch00_ipc	i_bch00_ilt	i_carenursingbenefits	i_months	i_mother	i_bho_ipc	i_bho_ilt	i_bho_ifc	i_bho_rti	i_bho_hlt	i_bho_hh	i_bsapm_mx	i_bchcc_ipc	i_bchcc_ilt	i_bchcc_01	i_bchcc_02	amrar	aoc	ald	aldagariv	aldnaar	aldar	xcc	xcd	xcmie	xhc	xhc00	xhchm	xhcmo	xhcmomc	xhcmomi	xhcrt	xhcsc	xhcscel	xhcscht	xhcscrf	xhcscwt	xishl	xivhcrt	xpp	xmp	xhcot	sel_s	sin23_s	sin21_s	sin22_s	sin24_s	sin28_s	sin29_s	sin30_s	sin31_s	sin32_s	sin33_s	sin34_s	sin35_s	sin36_s	sin37_s	sin39_s	sin40_s	sin41_s	sin42_s	sin43_s	sin44_s	sin45_s	sin46_s	sin47_s	sin48_s	sin49_s	sin50_s	sin01_s	sin02_s	ils_earns	ils_origy	ils_bensim	ils_benmt	ils_bennt	ils_pen	ils_origrepy	ils_ben	ils_taxsim	ils_taxin	ils_taxwl	ils_tax	ils_sicot	ils_sicee	ils_sicse	ils_sicct	ils_sicer	ils_sicdy	ils_dispy	ils_base_tin	ils_base_thl	ils_base_tkt	ils_b1_bfa	ils_b1_bed	ils_b1_boa	ils_b1_bsu	ils_b1_bdi	ils_b1_bun	ils_b1_bhl	ils_b1_bho	ils_b1_bsa	ils_b1_bwk	ils_b2_bfaed	ils_b2_penhl	ils_b2_bsaho	ils_b2_bunwk	ils_udb_yem	ils_udb_yse	ils_udb_ypp	ils_udb_ypr	ils_udb_yiy	ils_udb_ypt	ils_udb_yot	ils_udb_xmp	ils_udb_kfbcc	ils_udb_boa	ils_udb_bsu	ils_udb_bdi	ils_udb_bun	ils_udb_bhl	ils_udb_bed	ils_udb_bsa	ils_udb_bfa	ils_udb_bho	ils_udb_tpr	ils_udb_tis	ils_udb_yds	il_ywk	il_tinktiy	il_thl	il_tin_child_thres	il_tinty	il_tintb	il_tintb_ws	il_tin_lin	il_bfamt	il_bnb	il_bhomt	il_ben0	il_dpisilc	il_poacm	il_carenursingbenefits	il_bhomx	il_bsamt	il_bsatm	tu_fambu_pl_HeadID	tu_fambu_pl_IsDependentChild	tu_fambu_pl_IsPartner
391	39103	39102	39101	0	13	1	3	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39101	1	0
392	39201	0	0	39202	50	1	0	10	2	0	0	0	0	0	3	2	0	0	0	0	0	0	15	0	0	0	38	2754.52	2754.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377.64	564.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2376.87	0	2376.87	0	-26.92	1695.77	305.24	46.34	27.21	-1.02	0.29	213.92	0	0	0	0	0	0	0	0	0	2754.52	268.84	41.32	67.49	377.64	2754.52	268.84	179.04	46	67.49	2.75	564.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213.92	213.92	0	184.21	184.21	0	0	46.34	2376.87	427.84	197.29	0	92.67	-53.85	1070.2	0.29	950.11	674	0	12	0	1130.51	1375	0.15	0	45	0.44	0	950.11	800	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	193	0	325.33	0.38	0.59	0	0	0	0.03	828.32	-502.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2754.52	2754.52	0	0	0	0	2754.52	0	214.2	214.2	0	214.2	0	377.64	0	0	564.12	377.64	2162.67	2754.52	2754.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2754.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	591.85	2162.67	2754.52	0	2376.87	2376.87	2754.52	2376.87	2376.87	0	2162.67	0	2376.87	0	2162.67	0	0	0	2162.67	2162.67	39201	0	0
392	39202	0	0	39201	45	0	0	10	2	0	0	0	0	0	2	1	0	0	0	0	0	0	15	0	0	0	30	0	0	0	1228.24	1228.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1228.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675	131.76	54	11.27	16.54	0	213.57	0	0	0	0	0	0	0	0	0	1014.67	0	1014.67	0	-26.92	1695.77	305.24	46.34	11.62	54.87	-15.31	342.32	0	0	0	0	0	0	1228.24	0	1228.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342.32	0	342.32	294.78	0	294.78	0	0	0	0	0	0	0	0	0	-15.31	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1228.24	1228.24	0	0	0	0	1228.24	0	327.01	327.01	0	327.01	0	0	213.57	0	0	213.57	687.66	1228.24	1228.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1228.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	540.58	687.66	1228.24	0	0	1014.67	1228.24	1014.67	0	1014.67	687.66	0	1014.67	0	687.66	0	0	0	687.66	687.66	39201	0	1
392	39203	39202	39201	0	5	0	2	10	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39201	1	0
393	39301	0	0	39302	62	1	0	10	2	0	0	0	0	0	2	2	0	0	0	0	0	0	15	0	0	0	30	0	0	0	7999	7999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675	131.76	54	11.27	16.54	0	213.57	0	0	0	0	0	0	0	0	0	7785.43	0	7785.43	0	359.58	3892.72	700.69	46.34	719.16	0	1184.46	342.32	0	0	0	0	0	0	7999	0	7999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342.32	0	342.32	294.78	0	294.78	0	0	0	0	0	1184.46	0	719.16	0	1078.73	2911.84	674	0	12	0	3846.39	1375	0.15	0	40	0.5	0	2911.84	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4475.68	-4475.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7999	7999	0	0	0	0	7999	0	1526.78	1526.78	0	1526.78	0	0	213.57	0	0	213.57	6258.66	7999	7999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1740.35	6258.66	7999	0	0	7785.43	7999	7785.43	0	7785.43	6258.66	0	7785.43	0	6258.66	0	0	0	6258.66	6258.66	39301	0	0
393	39302	0	0	39301	60	0	0	10	2	0	0	0	0	0	7	4	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	120.91	120.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675	131.76	54	11.27	16.54	0	213.57	0	0	0	0	0	0	0	0	0	0	0	0	0	359.58	3892.72	700.69	46.34	0	0	0	342.32	0	0	0	0	0	0	120.91	0	120.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342.32	0	342.32	294.78	0	294.78	0	16.68	92.66	16.68	0	0	0	0	0	359.58	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	64.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	120.91	120.91	0	0	0	0	120.91	0	342.32	342.32	0	342.32	0	0	213.57	0	0	213.57	-434.98	120.91	120.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	555.89	-434.98	120.91	0	0	-92.66	120.91	-92.66	0	-92.66	-434.98	0	-92.66	0	-434.98	0	0	0	-434.98	-434.98	39301	0	1
394	39401	0	0	39402	65	1	0	10	2	0	0	0	0	0	4	9	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1784.99	0	0	0	0	1784.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	91.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1784.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1876.66	0	1876.66	0	24.21	938.33	168.9	71.97	48.42	0	72.62	168.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168.9	168.9	0	145.44	145.44	0	0	46.34	1876.66	337.8	146.02	0	0	48.42	0	72.62	759.63	674	0	12	0	892.5	1375	0.12	0	40	0.5	0	759.63	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	171.26	-171.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91.67	0	91.67	1784.99	1784.99	1876.66	241.52	241.52	0	241.52	0	0	0	0	0	0	1635.14	1876.66	1876.66	0	0	0	1876.66	0	0	0	0	0	0	0	0	1876.66	0	0	0	0	0	0	0	0	0	0	0	1876.66	0	0	0	0	0	0	0	0	0	241.52	1635.14	0	0	1876.66	1784.99	1876.66	1876.66	1876.66	0	1543.47	1784.99	1784.99	91.67	1635.14	1784.99	0	0	1543.47	1543.47	39401	0	0
394	39402	0	0	39401	54	0	0	10	2	0	0	0	0	0	7	-1	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.21	938.33	168.9	71.97	0	0	24.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.21	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	24.21	24.21	0	24.21	0	0	0	0	0	0	-24.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.21	-24.21	0	0	0	0	0	0	0	0	-24.21	0	0	0	-24.21	0	0	0	-24.21	-24.21	39401	0	1
395	39501	0	0	0	54	0	0	10	5	0	0	0	0	0	3	4	0	0	0	0	0	0	15	0	0	0	37	2357.86	2357.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323.26	482.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2034.59	0	2034.59	366.23	162.21	0	0	0	0	0	162.21	183.11	0	0	0	0	0	0	0	0	0	2357.86	230.13	35.37	57.77	323.26	2357.86	230.13	153.26	39.38	57.77	2.36	482.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183.11	183.11	0	157.68	157.68	0	46.34	46.34	2034.59	366.23	162.21	0	0	162.21	0	162.21	1689.27	674	0	12	0	2034.59	1925	0.2	0	35	0.57	0	1689.27	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1015.27	-1015.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2357.86	2357.86	0	0	0	0	2357.86	0	345.32	345.32	0	345.32	0	323.26	0	0	482.89	323.26	1689.27	2357.86	2357.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2357.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	668.59	1689.27	2357.86	0	2034.59	2034.59	2357.86	2034.59	2034.59	0	1689.27	0	2034.59	0	1689.27	0	0	0	1689.27	1689.27	39501	0	0
396	39601	0	0	0	62	0	0	10	5	0	0	0	0	0	7	6	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	645	56	28	0.76	28.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	674	0	12	0	0	1925	0.15	0	35	0.57	645	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	88.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	673.76	673.76	0	0	0	673.76	0	0	0	0	0	0	0	0	0	0	673.76	0	0	0	0	0	0	0	0	0	0	0	673.76	0	0	0	673.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	673.76	0	0	0	0	673.76	0	0	0	0	0	0	0	0	0	0	0	673.76	673.76	0	0	0	0	645	39601	0	0
397	39701	0	0	39702	38	0	0	10	2	0	0	0	0	0	2	5	0	0	0	0	0	0	15	0	0	0	45	0	0	0	3013.72	3013.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3013.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675	131.76	54	11.27	16.54	0	213.57	0	0	0	0	0	0	0	0	0	2800.15	0	2800.15	0	129.18	2543.77	457.88	46.34	193.21	0	237.25	342.32	0	0	0	0	0	0	3013.72	0	3013.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342.32	0	342.32	294.78	0	294.78	0	0	0	0	0	237.25	92.67	258.37	1049.05	322.39	1371.33	674	0	12	0	1695.85	1375	0.15	0	45	0.44	0	1371.33	800	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	193	0	325.33	0.38	0.59	0	0	0	0.03	2091.98	-1766.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3013.72	3013.72	25	0	25	0	3013.72	25	579.57	579.57	0	579.57	0	0	213.57	0	0	213.57	2245.58	3013.72	3013.72	0	0	25	0	0	0	0	0	0	0	0	25	0	0	0	0	3013.72	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	793.14	2245.58	3013.72	0	0	2800.15	3013.72	2800.15	0	2800.15	2220.58	0	2800.15	25	2245.58	0	0	0	2220.58	2220.58	39701	0	0
397	39702	0	0	39701	41	1	0	10	2	0	0	0	0	0	3	9	0	0	0	0	0	0	15	0	0	0	37	2650.83	2650.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363.43	542.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2287.4	0	2287.4	0	129.18	2543.77	457.88	46.34	157.83	0	188.12	205.87	0	0	0	0	0	0	0	0	0	2650.83	258.72	39.76	64.95	363.43	2650.83	258.72	172.3	44.27	64.95	2.65	542.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205.87	205.87	0	177.27	177.27	0	0	46.34	2287.4	411.73	188.12	0	0	0	0	287.01	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2650.83	2650.83	0	0	0	0	2650.83	0	393.99	393.99	0	393.99	0	363.43	0	0	542.89	363.43	1893.41	2650.83	2650.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2650.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	757.42	1893.41	2650.83	0	2287.4	2287.4	2650.83	2287.4	2287.4	0	1893.41	0	2287.4	0	1893.41	0	0	0	1893.41	1893.41	39701	0	1
397	39703	39701	39702	0	13	1	3	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39701	1	0
