idhh	idperson	idmother	idfather	idpartner	dag	dgn	dec	dwt	dms	ddilv	ddi	drgn1	drgn2	dct	les	loc	liwmy_s	liwwh	liwmy	lunmy	lowas	lfs	lunmy_s	lnu	liwmy_a	lhw	yempj	yem	ypt	ysebs	yse	yds	yemtj	yivwg	ypp	yprrt	ypt00	yptmp	yseag	yem00	ydses_o	ymwdt	yiy	yot	ypr	yemmy	ysv	yivag00_s	yivag01_s	yseev	pyr	psuwd	psu	pdi	poaab	poacmdi	poacmoa	poacmsu	poafr	poaot	psu00	psuor	psuot	poacm_s	poa00	pdi00	pdiuc_s	pdiuc	pdinw	poa	bcrchdi	bcrdi	bchpl	bcrchdimy	bcrdimy	bchba	bchdied	bched	bchlg	bchlp	bchlp00	bchuc	bfa	bfaam	bfaot	bhl	bot	bsaot	bsapm	bsapmot	bsatm	bsatmpb	byr	bcc	bdinc	bchcc	bed00	bhoot	bunmy	bun	bunmy_s	bun_s	bma	bch00_s	bchlg_s	bchba_s	bched_s	bchdied_s	bchlp00_s	bchbamtna_s	bcrdi_s	bdinc_s	bchot	bed	bhoen_s	bhoef_s	bho	bho_s	bsapm_s	bsatmen_s	bsatmefna_s	bsatmefmu_s	bsatm_s	boa	tad	tis	tpr	tscee	tscer	tscse	tintami_s	tintaie_s	tscee_s	tscer_s	tscmapi_s	tscmadi_s	tscma_s	tsctbse_s	tscsepi_s	tscsedi_s	tscseac_s	tscsesi_s	tscseui_s	tscse_s	tscunpi_s	tscundi_s	tscun_s	tscfrpi_s	tscfrsi_s	tscfr_s	tfrhl_s	tkt_s	tintace_s	tintb_s	tintacd_s	tintbit_s	tintsit_s	tinit_s	tintbjt_s	tintsjt_s	tintcjt_s	tinjt_s	tin_s	thl_s	tag_s	kfb	kivho	kfbcc	i_bsatm_rand	i_yse0	i_yseag0	i_ysebs0	i_tsctbeepj	i_tsceepipj	i_tsceedipj	i_tsceesipj	i_tsceepj	i_tsctberpj	i_tscerpipj	i_tscerdipj	i_tsceracpj	i_tsceruipj	i_tscereipj	i_tscerpj	i_tsctbeetj	i_tsceepitj	i_tsceeditj	i_tsceesitj	i_tsceetj	i_tsctbertj	i_tscerpitj	i_tscerditj	i_tsceractj	i_tsceruitj	i_tscereitj	i_tscertj	i_tsctbma	i_farmer	i_KRUS	i_thl_00	i_thl_01	i_thl_02	i_tintchl_00	i_tintchl_01	i_tintchl_02	i_tintc_00	i_tintc_01	i_tintbit_01	i_tintsit_01	i_tinit_01	i_tinln_02	i_tintcch	i_tin_parents	i_tintcch_schl	i_tin	i_bch00_ipc	i_bch00_ilt	i_bho_ipc	i_bho_ilt	i_bho_ifc	i_bho_rti	i_bho_hlt	i_bho_hh	i_bsapm_mx	amrar	aoc	ald	aldagariv	aldnaar	aldar	xcc	xcd	xcmie	xhc	xhc00	xhchm	xhcmo	xhcmomc	xhcmomi	xhcrt	xhcsc	xhcscel	xhcscht	xhcscrf	xhcscwt	xishl	xivhcrt	xpp	xmp	xhcot	ils_earns	ils_origy	ils_bensim	ils_benmt	ils_bennt	ils_pen	ils_origrepy	ils_ben	ils_taxsim	ils_taxin	ils_taxwl	ils_tax	ils_sicot	ils_sicee	ils_sicse	ils_sicct	ils_sicer	ils_sicdy	ils_dispy	ils_base_tin	ils_base_thl	ils_base_tkt	ils_b1_bfa	ils_b1_bed	ils_b1_boa	ils_b1_bsu	ils_b1_bdi	ils_b1_bun	ils_b1_bhl	ils_b1_bho	ils_b1_bsa	ils_b1_bwk	ils_b2_bfaed	ils_b2_penhl	ils_b2_bsaho	ils_b2_bunwk	ils_udb_yem	ils_udb_yse	ils_udb_ypp	ils_udb_ypr	ils_udb_yiy	ils_udb_ypt	ils_udb_yot	ils_udb_xmp	ils_udb_kfbcc	ils_udb_boa	ils_udb_bsu	ils_udb_bdi	ils_udb_bun	ils_udb_bhl	ils_udb_bed	ils_udb_bsa	ils_udb_bfa	ils_udb_bho	ils_udb_tpr	ils_udb_tis	ils_udb_yds	il_ywk	il_tinktiy	il_thl	il_tin_child_thres	il_tinty	il_tintb	il_tintb_ws	il_tin_lin	il_bfamt	il_bnb	il_bhomt	il_ben0	il_dpisilc	il_poacm	il_bhomx	il_bsamt	il_bsatm	tu_fambu_pl_HeadID	tu_fambu_pl_IsDependentChild	tu_fambu_pl_IsPartner
434	43401	0	0	43402	28	1	6	10	1	0	0	0	0	0	5	5	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	912	456	11.01	467.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539	0	1038.94	0.12	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	467.01	467.01	0	0	0	467.01	0	0	0	0	0	0	0	0	0	0	467.01	0	0	0	0	0	0	0	0	0	0	0	467.01	0	0	0	467.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	467.01	0	0	0	0	467.01	0	0	0	0	0	0	0	0	0	0	0	467.01	467.01	0	0	0	0	43401	0	0
434	43402	0	0	43401	24	0	6	10	1	0	0	0	0	0	6	5	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43401	0	1
435	43501	0	0	43502	47	1	0	10	2	0	0	0	0	0	2	1	0	0	0	0	0	15	0	0	0	65	0	0	0	3044.35	3044.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3044.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	93.7	38.4	9.26	11.76	0	153.12	0	0	0	0	0	0	0	0	0	2891.23	0	2891.23	0	54.85	1445.61	260.21	46.34	202.37	257.22	261.73	0	0	0	0	0	3044.35	0	3044.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261.73	0	261.73	225.38	0	225.38	0	0	0	0	0	323.95	92.67	109.7	0	257.22	772.47	539	963.74	1038.94	0.15	0	45	0.44	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3044.35	3044.35	0	0	0	0	3044.35	0	518.95	518.95	0	518.95	0	0	153.12	0	0	153.12	2372.27	3044.35	3044.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3044.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	672.07	2372.27	3044.35	0	0	2891.23	3044.35	2891.23	0	2891.23	2372.27	0	2891.23	0	2372.27	0	0	2372.27	2372.27	43501	0	0
435	43502	0	0	43501	38	0	0	10	2	0	0	0	0	0	7	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.85	1445.61	260.21	46.34	0	54.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.85	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.85	54.85	0	54.85	0	0	0	0	0	0	-54.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.85	-54.85	0	0	0	0	0	0	0	0	-54.85	0	0	0	-54.85	0	0	-54.85	-54.85	43501	0	1
435	43503	43502	43501	0	3	1	0	10	1	0	0	0	0	0	0	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43501	1	0
436	43601	0	0	43602	52	0	4	10	2	0	0	0	0	0	3	3	0	0	0	0	0	15	0	0	0	32	1934.22	1934.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265.18	401.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1669.04	0	1669.04	0	84.31	1726.62	310.79	46.34	126.29	124.74	150.21	0	0	0	0	0	0	0	0	1934.22	188.78	29.01	47.39	265.18	1934.22	188.78	125.72	37.33	47.39	1.93	401.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150.21	150.21	0	129.35	129.35	0	0	46.34	1669.04	300.43	124.74	0	0	0	0	210.6	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1934.22	1934.22	0	0	0	0	1934.22	0	274.96	274.96	0	274.96	0	265.18	0	0	401.16	265.18	1394.08	1934.22	1934.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1934.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	540.14	1394.08	1934.22	0	1669.04	1669.04	1934.22	1669.04	1669.04	0	1394.08	0	1669.04	0	1394.08	0	0	1394.08	1394.08	43602	0	1
436	43602	0	0	43601	48	1	4	10	2	0	0	0	0	0	3	4	0	0	0	0	0	15	0	0	0	40	2067.68	2067.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283.48	428.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1784.2	0	1784.2	0	84.31	1726.62	310.79	46.34	135	136.55	160.58	0	0	0	0	0	0	0	0	2067.68	201.81	31.02	50.66	283.48	2067.68	201.81	134.4	39.91	50.66	2.07	428.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160.58	160.58	0	138.28	138.28	0	0	46.34	1784.2	321.16	136.55	0	92.67	168.62	0	219.31	991.48	539	1185.24	1038.94	0.15	0	45	0.44	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2067.68	2067.68	0	0	0	0	2067.68	0	297.12	297.12	0	297.12	0	283.48	0	0	428.84	283.48	1487.08	2067.68	2067.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2067.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	580.6	1487.08	2067.68	0	1784.2	1784.2	2067.68	1784.2	1784.2	0	1487.08	0	1784.2	0	1487.08	0	0	1487.08	1487.08	43602	0	0
436	43603	43601	43602	0	18	1	6	10	1	0	0	0	0	0	6	9	0	0	0	0	0	15	0	0	0	9	118.77	118.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.28	21.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102.49	0	102.49	18.45	0	0	0	0	0	0	9.22	0	0	0	0	0	0	0	0	118.77	11.59	1.78	2.91	16.28	118.77	11.59	7.72	2.29	0	0	21.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.22	9.22	0	7.94	7.94	0	18.45	18.45	102.49	18.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118.77	118.77	0	0	0	0	118.77	0	9.22	9.22	0	9.22	0	16.28	0	0	21.6	16.28	93.26	118.77	118.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.51	93.26	118.77	0	102.49	102.49	118.77	102.49	102.49	0	93.26	0	102.49	0	93.26	0	0	93.26	93.26	43602	1	0
437	43701	0	0	0	60	0	0	10	5	0	0	0	0	0	7	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539	0	0	0	0	0	0	529	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529	529	0	0	0	529	0	0	0	0	0	0	0	0	0	0	529	0	0	0	0	0	0	0	0	0	0	0	529	0	0	0	529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529	0	0	0	0	529	0	0	0	0	0	0	0	0	0	0	0	529	529	0	0	0	529	43701	0	0
437	43702	43701	0	0	28	1	0	10	1	0	0	0	0	0	3	7	0	0	0	0	0	15	0	0	0	40	1416.04	1416.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194.14	257.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1221.9	0	1221.9	219.94	78.91	0	0	0	0	78.91	109.97	0	0	0	0	0	0	0	0	1416.04	138.21	21.24	34.69	194.14	1416.04	138.21	92.04	27.33	0	0	257.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109.97	109.97	0	94.7	94.7	0	46.34	46.34	1221.9	219.94	78.91	0	0	78.91	0	78.91	1033.02	539	636.61	1038.94	0.12	0	45	0.44	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1416.04	1416.04	0	0	0	0	1416.04	0	188.88	188.88	0	188.88	0	194.14	0	0	257.58	194.14	1033.02	1416.04	1416.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1416.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383.02	1033.02	1416.04	0	1221.9	1221.9	1416.04	1221.9	1221.9	0	1033.02	0	1221.9	0	1033.02	0	0	1033.02	1033.02	43702	0	0
437	43703	43701	0	0	26	1	0	10	1	0	0	0	0	0	2	6	0	0	0	0	0	15	0	0	0	30	797.22	797.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109.3	145.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	687.92	0	687.92	123.83	24.18	0	0	0	0	24.18	61.91	0	0	0	0	0	0	0	0	797.22	77.81	11.96	19.53	109.3	797.22	77.81	51.82	15.39	0	0	145.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.91	61.91	0	53.31	53.31	0	46.34	46.34	687.92	123.83	24.18	0	0	24.18	0	24.18	601.83	539	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	797.22	797.22	0	0	0	0	797.22	0	86.09	86.09	0	86.09	0	109.3	0	0	145.02	109.3	601.83	797.22	797.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	797.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195.39	601.83	797.22	0	687.92	687.92	797.22	687.92	687.92	0	601.83	0	687.92	0	601.83	0	0	601.83	601.83	43703	0	0
438	43801	0	0	0	59	1	0	10	5	0	0	0	0	0	4	8	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539	0	1038.94	0.12	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43801	0	0
438	43802	0	43801	0	25	1	6	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43802	0	0
439	43901	0	0	43902	63	1	0	10	2	0	0	0	0	0	3	3	0	0	0	0	0	15	0	0	0	37	1665.32	1665.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228.31	302.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1437	0	1437	0	27.31	718.5	129.33	46.34	54.62	100.96	129.33	0	0	0	0	0	0	0	0	1665.32	162.53	24.98	40.8	228.31	1665.32	162.53	108.25	32.14	0	0	302.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129.33	129.33	0	111.37	111.37	0	0	46.34	1437	258.66	100.96	0	0	54.62	0	81.93	603.36	539	718.5	1038.94	0.12	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1665.32	1665.32	0	0	0	0	1665.32	0	230.29	230.29	0	230.29	0	228.31	0	0	302.92	228.31	1206.71	1665.32	1665.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1665.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458.6	1206.71	1665.32	0	1437	1437	1665.32	1437	1437	0	1206.71	0	1437	0	1206.71	0	0	1206.71	1206.71	43901	0	0
439	43902	0	0	43901	62	0	0	10	2	0	0	0	0	0	4	5	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.31	718.5	129.33	46.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.31	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43901	0	1
440	44001	44002	44003	0	43	1	0	10	1	0	0	0	0	0	2	1	0	0	0	0	0	15	0	0	0	50	0	0	0	10524.76	10524.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10524.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	93.7	38.4	9.26	11.76	0	153.12	0	0	0	0	0	0	0	0	0	10371.64	0	10371.64	2321.1	2049.38	0	0	0	0	1745.23	261.73	0	0	0	0	0	10524.76	0	10524.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261.73	0	261.73	225.38	0	225.38	46.34	0	0	0	0	1745.23	0	2049.38	0	2049.38	8364.68	539	4604.33	1038.94	0.15	0	45	0.44	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10524.76	10524.76	0	0	0	0	10524.76	0	2006.96	2006.96	0	2006.96	0	0	153.12	0	0	153.12	8364.68	10524.76	10524.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10524.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2160.08	8364.68	10524.76	0	0	10371.64	10524.76	10371.64	0	10371.64	8364.68	0	10371.64	0	8364.68	0	0	8364.68	8364.68	44001	0	0
