idhh	idperson	idmother	idfather	idpartner	dag	dgn	dec	dwt	dms	ddilv	ddi	drgn1	drgn2	dct	les	loc	liwmy_s	liwwh	liwmy	lunmy	lowas	lfs	lunmy_s	lnu	liwmy_a	lhw	yempj	yem	ypt	ysebs	yse	yds	yemtj	yivwg	ypp	yprrt	ypt00	yptmp	yseag	yem00	ydses_o	ymwdt	yiy	yot	ypr	yemmy	ysv	yivag00_s	yivag01_s	ysemy	yseev	pyr	psuwd	psu	pdi	poaab	poacmdi	poacmoa	poacmsu	poafr	poaot	psu00	psuor	psuot	poacm_s	poa00	pdi00	pdiuc_s	pdiuc	pdinw	poa	bcrchdi	bcrdi	bchpl	bcrchdimy	bcrdimy	bchba	bchdied	bched	bchlg	bchlp	bchlp00	bchuc	bfa	bfaam	bfaot	bhl	bot	bsaot	bsapm	bsapmot	bsatm	bsatmpb	byr	bcc	bdinc	bchcc	bed00	bhoot	bunmy	bun	bunmy_s	bun_s	bma	bch00_s	bchlg_s	bchba_s	bched_s	bchdied_s	bchlp00_s	bchbamtna_s	bcrdi_s	bdinc_s	bchba01_s	bchot	bed	bhoen_s	bhoef_s	bho	bho_s	bsapm_s	bsatmen_s	bsatmefna_s	bsatmefmu_s	bsatm_s	bchcc_s	boa	tad	tis	tpr	tscee	tscer	tscse	tintami_s	tintaie_s	tscee_s	tscer_s	tscmapi_s	tscmadi_s	tscma_s	tsctbse_s	tscsepi_s	tscsedi_s	tscseac_s	tscsesi_s	tscseui_s	tscse_s	tscunpi_s	tscundi_s	tscun_s	tscfrpi_s	tscfrsi_s	tscfr_s	tfrhl_s	tkt_s	tintace_s	tintb_s	tintacd_s	tintbit_s	tintsit_s	tinit_s	tintbjt_s	tintsjt_s	tintcjt_s	tinjt_s	tintrch_s	tin_s	thl_s	tag_s	kfb	kivho	kfbcc	i_bsatm_rand	i_yse0	i_yseag0	i_ysebs0	i_tsctbeepj	i_tsceepipj	i_tsceedipj	i_tsceesipj	i_tsceepj	i_tsctberpj	i_tscerpipj	i_tscerdipj	i_tsceracpj	i_tsceruipj	i_tscereipj	i_tscerpj	i_tsctbeetj	i_tsceepitj	i_tsceeditj	i_tsceesitj	i_tsceetj	i_tsctbertj	i_tscerpitj	i_tscerditj	i_tsceractj	i_tsceruitj	i_tscereitj	i_tscertj	i_tsctbma	i_farmer	i_KRUS	i_thl_00	i_thl_01	i_thl_02	i_tintchl_00	i_tintchl_01	i_tintchl_02	i_tintc_00	i_tintc_01	i_tintbit_01	i_tintsit_01	i_tinit_01	i_tinln_02	i_tintcch	i_tin_parents	i_tintcch_schl	i_tin	i_bch00_ipc	i_bch00_ilt	i_carenursingbenefits	i_months	i_mother	i_bho_ipc	i_bho_ilt	i_bho_ifc	i_bho_rti	i_bho_hlt	i_bho_hh	i_bsapm_mx	i_bchcc_ipc	i_bchcc_ilt	i_bchcc_01	i_bchcc_02	amrar	aoc	ald	aldagariv	aldnaar	aldar	xcc	xcd	xcmie	xhc	xhc00	xhchm	xhcmo	xhcmomc	xhcmomi	xhcrt	xhcsc	xhcscel	xhcscht	xhcscrf	xhcscwt	xishl	xivhcrt	xpp	xmp	xhcot	sel_s	sin22_s	sin24_s	sin28_s	sin29_s	sin30_s	sin31_s	sin32_s	sin33_s	sin34_s	sin35_s	sin36_s	sin37_s	sin39_s	sin40_s	sin41_s	sin42_s	sin43_s	sin44_s	sin45_s	sin46_s	sin47_s	sin48_s	sin49_s	sin50_s	sin01_s	sin02_s	ils_earns	ils_origy	ils_bensim	ils_benmt	ils_bennt	ils_pen	ils_origrepy	ils_ben	ils_taxsim	ils_taxin	ils_taxwl	ils_tax	ils_sicot	ils_sicee	ils_sicse	ils_sicct	ils_sicer	ils_sicdy	ils_dispy	ils_base_tin	ils_base_thl	ils_base_tkt	ils_b1_bfa	ils_b1_bed	ils_b1_boa	ils_b1_bsu	ils_b1_bdi	ils_b1_bun	ils_b1_bhl	ils_b1_bho	ils_b1_bsa	ils_b1_bwk	ils_b2_bfaed	ils_b2_penhl	ils_b2_bsaho	ils_b2_bunwk	ils_udb_yem	ils_udb_yse	ils_udb_ypp	ils_udb_ypr	ils_udb_yiy	ils_udb_ypt	ils_udb_yot	ils_udb_xmp	ils_udb_kfbcc	ils_udb_boa	ils_udb_bsu	ils_udb_bdi	ils_udb_bun	ils_udb_bhl	ils_udb_bed	ils_udb_bsa	ils_udb_bfa	ils_udb_bho	ils_udb_tpr	ils_udb_tis	ils_udb_yds	il_ywk	il_tinktiy	il_thl	il_tin_child_thres	il_tinty	il_tintb	il_tintb_ws	il_tin_lin	il_bfamt	il_bnb	il_bhomt	il_ben0	il_dpisilc	il_poacm	il_carenursingbenefits	il_bhomx	il_bsamt	il_bsatm	tu_fambu_pl_HeadID	tu_fambu_pl_IsDependentChild	tu_fambu_pl_IsPartner
422	42202	0	0	42201	48	0	0	10	2	0	0	0	0	0	3	4	0	0	0	0	0	15	0	0	0	21	1444.64	1444.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198.06	260.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1246.58	0	1246.58	0	578.68	6097.66	1097.58	46.34	118.3	0	81.44	112.19	0	0	0	0	0	0	0	0	1444.64	141	21.67	35.39	198.06	1444.64	141	93.9	26	0	0	260.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112.19	112.19	0	96.61	96.61	0	0	46.34	1246.58	224.38	81.44	0	0	0	0	696.98	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1444.64	1444.64	0	0	0	0	1444.64	0	193.63	193.63	0	193.63	0	198.06	0	0	260.9	198.06	1052.95	1444.64	1444.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1444.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391.69	1052.95	1444.64	0	1246.58	1246.58	1444.64	1246.58	1246.58	0	1052.95	0	1246.58	0	1052.95	0	0	0	1052.95	1052.95	42201	0	1
422	42203	42202	42201	0	18	0	4	10	1	0	0	0	0	0	6	5	0	0	0	0	0	15	0	0	0	-1	435.86	435.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.76	78.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376.1	0	376.1	67.7	0	0	0	0	0	0	0	33.85	0	0	0	0	0	0	0	0	435.86	42.54	6.54	10.68	59.76	435.86	42.54	28.33	7.85	0	0	78.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.85	33.85	0	29.15	29.15	0	46.34	46.34	376.1	67.7	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	342.25	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	435.86	435.86	0	0	0	0	435.86	0	33.85	33.85	0	33.85	0	59.76	0	0	78.72	59.76	342.25	435.86	435.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	435.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.6	342.25	435.86	0	376.1	376.1	435.86	376.1	376.1	0	342.25	0	376.1	0	342.25	0	0	0	342.25	342.25	42201	1	0
423	42301	0	0	42302	60	1	0	10	2	0	0	0	0	0	4	1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.67	0	0	0	0	674	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42301	0	0
423	42302	0	0	42301	55	0	0	10	2	0	0	0	0	0	4	3	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42301	0	1
423	42303	42302	42301	0	21	0	6	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	674	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42303	0	0
423	42304	42302	42301	0	29	1	0	10	1	0	0	0	0	0	3	7	0	0	0	0	0	15	0	0	0	35	2458.26	2458.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337.03	506.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2121.23	0	2121.23	381.82	171.09	0	0	0	0	0	171.09	190.91	0	0	0	0	0	0	0	0	2458.26	239.93	36.87	60.23	337.03	2458.26	239.93	159.79	44.25	60.23	2.46	506.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190.91	190.91	0	164.4	164.4	0	46.34	46.34	2121.23	381.82	171.09	0	0	171.09	0	171.09	1759.23	674	0	12	0	530.31	1103.2	0.12	0	55	0.36	0	1759.23	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1085.23	-1085.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2458.26	2458.26	0	0	0	0	2458.26	0	362	362	0	362	0	337.03	0	0	506.65	337.03	1759.23	2458.26	2458.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2458.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	699.03	1759.23	2458.26	0	2121.23	2121.23	2458.26	2121.23	2121.23	0	1759.23	0	2121.23	0	1759.23	0	0	0	1759.23	1759.23	42304	0	0
424	42401	0	0	42402	61	1	0	10	2	0	0	0	0	0	4	9	0	0	0	0	0	15	0	0	0	-1	960.78	960.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273.56	136.78	3.21	139.98	0	0	0	0	0	0	0	0	0	0	131.72	173.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	829.06	0	829.06	0	0	414.53	74.62	46.34	0	0	0	74.62	0	0	0	0	0	0	0	0	960.78	93.77	14.41	23.54	131.72	960.78	93.77	62.45	17.29	0	0	173.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.62	74.62	0	64.25	64.25	0	0	46.34	829.06	149.23	38.64	0	0	0	0	0	377.22	674	0	12	0	414.53	1103.2	0.12	0	40	0.5	0	377.22	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	960.78	960.78	139.98	139.98	0	0	960.78	139.98	74.62	74.62	0	74.62	0	131.72	0	0	173.52	131.72	894.43	960.78	960.78	0	0	0	0	0	0	0	0	0	139.98	0	0	0	139.98	0	960.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139.98	0	0	0	206.34	894.43	960.78	0	829.06	829.06	960.78	829.06	829.06	0	754.44	0	829.06	139.98	894.43	0	0	0	754.44	754.44	42401	0	0
424	42402	0	0	42401	57	0	0	10	2	0	0	0	0	0	7	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414.53	74.62	46.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42401	0	1
425	42501	0	0	0	86	1	0	10	5	0	0	0	0	0	4	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208.67	1146.71	0	0	0	0	1146.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1146.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1146.71	0	1146.71	206.41	71.2	0	0	0	0	0	71.2	103.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103.2	103.2	0	88.87	88.87	0	46.34	46.34	1146.71	206.41	71.2	0	0	71.2	0	71.2	972.3	674	0	12	0	1146.71	1544.48	0.15	0	35	0.57	0	972.3	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	298.3	-298.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208.67	0	208.67	1146.71	1146.71	1355.38	174.41	174.41	0	174.41	0	0	0	0	0	0	1180.97	1146.71	1146.71	0	0	0	1355.38	0	0	0	0	0	0	0	0	1355.38	0	0	0	0	0	0	0	0	0	0	0	1355.38	0	0	0	0	0	0	0	0	0	174.41	1180.97	0	0	1146.71	1146.71	1146.71	1146.71	1146.71	0	972.3	1355.38	1146.71	208.67	1180.97	1146.71	0	0	1180.97	1180.97	42501	0	0
426	42601	0	0	0	26	0	4	10	1	0	0	0	0	0	5	4	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	209	4.9	213.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	674	0	12	0	0	1544.48	0.15	0	35	0.57	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213.9	213.9	0	0	0	213.9	0	0	0	0	0	0	0	0	0	0	213.9	0	0	0	0	0	0	0	0	0	0	0	213.9	0	0	0	213.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213.9	0	0	0	0	213.9	0	0	0	0	0	0	0	0	0	0	0	213.9	213.9	0	0	0	0	0	42601	0	0
427	42701	0	0	0	40	0	0	10	3	0	0	0	0	0	3	4	0	0	0	0	0	15	0	0	0	37	2334.51	2334.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320.06	481.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014.45	0	2014.45	0	21.14	1007.22	181.3	46.34	113.81	0	134.95	181.3	0	0	0	0	0	0	0	0	2334.51	227.85	35.02	57.2	320.06	2334.51	227.85	151.74	42.02	57.2	2.33	481.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181.3	181.3	0	156.12	156.12	0	0	46.34	2014.45	362.6	160.15	0	92.67	21.14	476.18	134.95	849.1	674	0	12	0	1007.22	1103.2	0.15	0	40	0.5	0	849.1	800	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	185	0	311.33	0.38	0.59	0	0	0	0.03	350.2	-38.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2334.51	2334.51	0	0	0	0	2334.51	0	316.25	316.25	0	316.25	0	320.06	0	0	481.14	320.06	1698.2	2334.51	2334.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2334.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	636.31	1698.2	2334.51	0	2014.45	2014.45	2334.51	2014.45	2014.45	0	1698.2	0	2014.45	0	1698.2	0	0	0	1698.2	1698.2	42701	0	0
427	42702	42701	0	0	16	1	4	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42701	1	0
428	42801	0	0	0	33	1	0	10	1	0	0	0	0	0	3	7	0	0	0	0	0	15	0	0	0	37	2072.98	2072.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284.21	427.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1788.77	0	1788.77	321.98	137.01	0	0	0	0	0	137.01	160.99	0	0	0	0	0	0	0	0	2072.98	202.32	31.09	50.79	284.21	2072.98	202.32	134.74	37.31	50.79	2.07	427.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160.99	160.99	0	138.63	138.63	0	46.34	46.34	1788.77	321.98	137.01	0	0	137.01	0	137.01	1490.77	674	0	12	0	1788.77	1544.48	0.2	0	35	0.57	0	1490.77	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	816.77	-816.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2072.98	2072.98	0	0	0	0	2072.98	0	298	298	0	298	0	284.21	0	0	427.24	284.21	1490.77	2072.98	2072.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2072.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	582.21	1490.77	2072.98	0	1788.77	1788.77	2072.98	1788.77	1788.77	0	1490.77	0	1788.77	0	1490.77	0	0	0	1490.77	1490.77	42801	0	0
